GUS,DistrictGAID,ProvinceGAID,CountryGAID,CommuneName,DistrictName,ProvinceName,GAID,OwnerGAID,Name
0182952,1101,8,1,Lubniewice,sulęciński,Lubuskie,111897,3796,Sobieraj
0334681,937,12,1,Skała,krakowski,Małopolskie,104767,2096,Sobiesęki
0195133,1210,30,1,Brzeziny,kaliski,Wielkopolskie,125335,4844,Sobiesęki
0210068,1210,30,1,Szczytniki,kaliski,Wielkopolskie,125527,4854,Sobiesęki Drugie
0210080,1210,30,1,Szczytniki,kaliski,Wielkopolskie,125532,4854,Sobiesęki Pierwsze
0210105,1210,30,1,Szczytniki,kaliski,Wielkopolskie,125511,4854,Sobiesęki Trzecie
0084020,1054,4,1,Dąbrowa Biskupia,inowrocławski,Kujawsko-pomorskie,120309,3317,Sobiesiernie
0598138,1233,30,1,Września,wrzesiński,Wielkopolskie,142720,5151,Sobiesiernie
0841194,1049,4,1,Brodnica,brodnicki,Kujawsko-pomorskie,119605,3267,Sobiesierzno
0384265,1079,6,1,Krzczonów,lubelski,Lubelskie,109403,3592,Sobieska Wola Druga
0384259,1079,6,1,Krzczonów,lubelski,Lubelskie,109406,3592,Sobieska Wola Pierwsza
0116719,1006,14,1,Joniec,płoński,Mazowieckie,114162,2842,Sobieski
0035754,1139,20,1,Mońki,moniecki,Podlaskie,132209,4166,Sobieski
0387045,1079,6,1,Niedrzwica Duża,lubelski,Lubelskie,109430,3593,Sobieszczany
0387051,1079,6,1,Niedrzwica Duża,lubelski,Lubelskie,157520,3593,Sobieszczany-Kolonia
0781753,1242,32,1,Przybiernów,goleniowski,Zachodniopomorskie,143457,5221,Sobieszewo
0392371,1086,6,1,Ułęż,rycki,Lubelskie,110535,3669,Sobieszyn
0150975,1189,28,1,Kisielice,iławski,Warmińsko-mazurskie,139989,4646,Sobiewola
0002022,971,14,1,Góra Kalwaria,piaseczyński,Mazowieckie,113367,2804,Sobików
0366592,1033,2,1,Polkowice,polkowicki,Dolnośląskie,118246,3128,Sobin
0668117,1081,6,1,Adamów,łukowski,Lubelskie,109647,3610,Sobiska
0497489,985,16,1,Lasowice Wielkie,kluczborski,Opolskie,107863,2595,Sobisz
0140050,989,16,1,Olesno,oleski,Opolskie,108260,2644,Sobisz
0557381,1109,10,1,Zelów,bełchatowski,Łódzkie,128324,3883,Sobki
0201804,1215,30,1,Krotoszyn,krotoszyński,Wielkopolskie,126587,4926,Sobki
0270604,1170,26,1,Sobków,jędrzejowski,Świętokrzyskie,136796,6466,Sobków
0130731,8,24,1,Ciasna,lubliniecki,Śląskie,151136,702,Sobkowe
0876258,1036,2,1,Kostomłoty,średzki,Dolnośląskie,118427,3142,Sobkowice
0073358,17,24,1,Ujsoły,żywiecki,Śląskie,145875,1613,Soblówka
0353052,998,18,1,Jasło,jasielski,Podkarpackie,112846,2734,Sobniów
0481028,1197,28,1,Łukta,ostródzki,Warmińsko-mazurskie,123587,4720,Sobno
0198143,1210,30,1,Godziesze Wielkie,kaliski,Wielkopolskie,125374,4846,Sobocin
0879593,1032,2,1,Oława,oławski,Dolnośląskie,118164,3120,Sobocisko
0724784,1113,10,1,Bielawy,łowicki,Łódzkie,129150,3915,Sobocka Wieś
0126385,955,14,1,Sońsk,ciechanowski,Mazowieckie,106558,2319,Soboklęszcz
0116725,1006,14,1,Joniec,płoński,Mazowieckie,114150,2842,Soboklęszcz
0903660,1088,6,1,Tyszowce,tomaszowski,Lubelskie,110782,3690,Soból
0021516,1085,6,1,Ulan-Majorat,radzyński,Lubelskie,110408,3660,Sobole
0130010,1006,14,1,Załuski,płoński,Mazowieckie,114403,2848,Sobole
0771714,1195,28,1,Wieliczki,olecki,Warmińsko-mazurskie,140992,4694,Sobole
0368310,1022,2,1,Wądroże Wielkie,jaworski,Dolnośląskie,117222,3010,Sobolew
0380706,1078,6,1,Firlej,lubartowski,Lubelskie,109083,3565,Sobolew
0688427,956,14,1,Sobolew,garwoliński,Mazowieckie,106771,2332,Sobolew
0041619,1134,20,1,Grabówka,białostocki,Podlaskie,130922,6462,Sobolewo
0769143,1143,20,1,Suwałki,suwalski,Podlaskie,133157,4206,Sobolewo
0398735,1144,20,1,Klukowo,wysokomazowiecki,Podlaskie,133400,4214,Sobolewo
0524884,1205,30,1,Czarnków,czarnkowsko-trzcianecki,Wielkopolskie,171515,4776,Sobolewo
0908538,1098,8,1,Bytom Odrzański,nowosolski,Lubuskie,155614,3758,Sobolice
0912971,1105,8,1,Przewóz,żarski,Lubuskie,112357,3859,Sobolice
0912706,1103,8,1,Nowogród Bobrzański,zielonogórski,Lubuskie,112111,3826,Sobolice
0823492,932,12,1,Łapanów,bocheński,Małopolskie,104301,2031,Sobolów
0693693,1018,14,1,Wierzbno,węgrowski,Mazowieckie,100266,2489,Soboń
1009954,1247,32,1,Bobolice,koszaliński,Zachodniopomorskie,144217,5283,Soborowo
0130978,5,24,1,Dąbrowa Zielona,częstochowski,Śląskie,654,402,Soborzyce
0236085,1171,26,1,Czarnocin,kazimierski,Świętokrzyskie,136879,4456,Soboszów
0190970,1029,2,1,Lwówek Śląski,lwówecki,Dolnośląskie,117825,3087,Sobota
0724809,1113,10,1,Bielawy,łowicki,Łódzkie,129140,3915,Sobota
0594130,1224,30,1,Rokietnica,poznański,Wielkopolskie,143180,5200,Sobota
0987294,1041,2,1,Sobótka,wrocławski,Dolnośląskie,119118,3206,Sobótka
0848865,1053,4,1,Rogóźno,grudziądzki,Kujawsko-pomorskie,120267,3314,Sobótka
0023886,1255,20,1,Bielsk Podlaski,bielski,Podlaskie,131152,4107,Sobótka
0802745,1174,26,1,Ożarów,opatowski,Świętokrzyskie,137746,4511,Sobótka
0228849,1178,26,1,Bliżyn,skarżyski,Świętokrzyskie,138309,4548,Sobótka
0282688,1212,30,1,Dąbie,kolski,Wielkopolskie,125754,4870,Sobótka
0206003,1220,30,1,Ostrów Wielkopolski,ostrowski,Wielkopolskie,127139,4978,Sobótka
0284486,1112,10,1,Grabów,łęczycki,Łódzkie,128933,3909,Sobótka-Kolonia
0802751,1174,26,1,Ożarów,opatowski,Świętokrzyskie,137747,4511,Sobów
0239824,1170,26,1,Imielno,jędrzejowski,Świętokrzyskie,136595,4440,Sobowice
0176271,1152,22,1,Trąbki Wielkie,gdański,Pomorskie,134552,4270,Sobowidz
0561141,1005,14,1,Brudzeń Duży,płocki,Mazowieckie,113649,2818,Sobowo
0142527,5,24,1,Poczesna,częstochowski,Śląskie,916,413,Sobuczyna
0036570,1136,20,1,Narew,hajnowski,Podlaskie,131589,4132,Soce
0715880,921,10,1,Warta,sieradzki,Łódzkie,102890,1949,Socha
0715905,921,10,1,Warta,sieradzki,Łódzkie,102887,1949,Socha-Kolonia
0977120,1014,14,1,Sochaczew,sochaczewski,Mazowieckie,115948,2924,Sochaczew
0738562,1014,14,1,Sochaczew,sochaczewski,Mazowieckie,116148,2930,Sochaczew-Wieś
0125954,1006,14,1,Sochocin,płoński,Mazowieckie,114348,2847,Sochocin
0561690,1005,14,1,Bulkowo,płocki,Mazowieckie,113716,2819,Sochocino-Badurki
0561709,1005,14,1,Bulkowo,płocki,Mazowieckie,113711,2819,Sochocino-Czyżewo
0561721,1005,14,1,Bulkowo,płocki,Mazowieckie,113720,2819,Sochocino-Praga
0043660,1134,20,1,Wasilków,białostocki,Podlaskie,131017,4100,Sochonie
0907102,1090,6,1,Zwierzyniec,zamojski,Lubelskie,111209,3720,Sochy
0116553,1185,28,1,Iłowo-Osada,działdowski,Warmińsko-mazurskie,139255,4607,Sochy
0572200,1005,14,1,Nowy Duninów,płocki,Mazowieckie,113856,2828,Soczewka
0558156,914,10,1,Żarnów,opoczyński,Łódzkie,101154,1868,Soczówki
0248912,1172,26,1,Łopuszno,kielecki,Świętokrzyskie,137160,4479,Snochowice
0764513,1198,28,1,Pisz,piski,Warmińsko-mazurskie,123990,4740,Snopki
0381752,1079,6,1,Jastków,lubelski,Lubelskie,109372,3590,Snopków
0584136,1208,30,1,Grodzisk Wielkopolski,grodziski,Wielkopolskie,125118,4827,Snowidowo
0366014,1022,2,1,Mściwojów,jaworski,Dolnośląskie,117184,3008,Snowidza
0397782,1135,20,1,Grajewo,grajewski,Podlaskie,131327,4114,Sojczyn Borowy
0397807,1135,20,1,Grajewo,grajewski,Podlaskie,131354,4114,Sojczyn Grądowy
0397813,1135,20,1,Grajewo,grajewski,Podlaskie,131360,4114,Sojczynek
0508827,964,14,1,Czerwonka,makowski,Mazowieckie,98512,2402,Soje
0686078,1018,14,1,Sadowne,węgrowski,Mazowieckie,145506,2971,Sojkówek
0029334,1134,20,1,Gródek,białostocki,Podlaskie,130722,4081,Sofipol
0568338,1110,10,1,Krzyżanów,kutnowski,Łódzkie,128454,3890,Sokół
0688539,956,14,1,Sobolew,garwoliński,Mazowieckie,106769,2332,Sokół
0366178,1022,2,1,Paszowice,jaworski,Dolnośląskie,117204,3009,Sokola
0674365,1086,6,1,Kłoczew,rycki,Lubelskie,110461,3663,Sokola
0178608,1097,8,1,Bledzew,międzyrzecki,Lubuskie,111457,3743,Sokola Dąbrowa
0555057,919,10,1,Wielgomłyny,radomszczański,Łódzkie,102372,1927,Sokola Góra
0415244,927,10,1,Parzęczew,zgierski,Łódzkie,103972,2009,Sokola Góra
0040560,1142,20,1,Sokółka,sokólski,Podlaskie,132897,4195,Sokolany
0041631,1134,20,1,Supraśl,białostocki,Podlaskie,130928,4090,Sokołda
0361726,994,18,1,Ustrzyki Dolne,bieszczadzki,Podkarpackie,112567,2702,Sokole
0034720,1134,20,1,Michałowo,białostocki,Podlaskie,130875,4086,Sokole
0742664,1151,22,1,Czarne,człuchowski,Pomorskie,134276,4255,Sokole
0690170,965,14,1,Stanisławów,miński,Mazowieckie,99068,2428,Sokóle
0037931,1141,20,1,Nurzec-Stacja,siemiatycki,Podlaskie,132546,4181,Sokóle
0140563,5,24,1,Olsztyn,częstochowski,Śląskie,151098,6273,Sokole Góry
0133586,5,24,1,Janów,częstochowski,Śląskie,696,403,Sokole Pole
0089201,1050,4,1,Koronowo,bydgoski,Kujawsko-pomorskie,119866,3284,Sokole-Kuźnica
0854446,1025,2,1,Nowa Ruda,kłodzki,Dolnośląskie,117485,3042,Sokolec
0529700,1204,30,1,Szamocin,chodzieski,Wielkopolskie,124538,4774,Sokolec
0699477,921,10,1,Brąszewice,sieradzki,Łódzkie,102713,1941,Sokolenie
0854469,1025,2,1,Nowa Ruda,kłodzki,Dolnośląskie,117468,3042,Sokolica
0471030,1183,28,1,Bartoszyce,bartoszycki,Warmińsko-mazurskie,138865,4586,Sokolica
0843313,1052,4,1,Golub-Dobrzyń,golubsko-dobrzyński,Kujawsko-pomorskie,120098,3300,Sokoligóra
0992237,994,18,1,Lutowiska,bieszczadzki,Podkarpackie,112521,2699,Sokoliki
0236116,1171,26,1,Czarnocin,kazimierski,Świętokrzyskie,136881,4456,Sokolina
0186364,1240,32,1,Recz,choszczeński,Zachodniopomorskie,143103,5194,Sokoliniec
0686061,1018,14,1,Sadowne,węgrowski,Mazowieckie,116841,2971,Sokółka
0923443,1142,20,1,Sokółka,sokólski,Podlaskie,132847,4194,Sokółka
0154690,1186,28,1,Pasłęk,elbląski,Warmińsko-mazurskie,139487,4623,Sokółka
0765719,1187,28,1,Prostki,ełcki,Warmińsko-mazurskie,139741,4631,Sokółki
0760490,1195,28,1,Kowale Oleckie,olecki,Warmińsko-mazurskie,140896,4689,Sokółki
0286019,1213,30,1,Kazimierz Biskupi,koniński,Wielkopolskie,125994,4886,Sokółki
0530206,1234,30,1,Tarnówka,złotowski,Wielkopolskie,142809,5163,Sokolna
0763152,1133,20,1,Nowinka,augustowski,Podlaskie,130578,4071,Sokolne
0683039,965,14,1,Mrozy,miński,Mazowieckie,99002,2426,Sokolnik
0153011,1186,28,1,Młynary,elbląski,Warmińsko-mazurskie,139476,4620,Sokolnik
0876867,1019,2,1,Łagiewniki,dzierżoniowski,Dolnośląskie,116941,2985,Sokolniki
0367999,1036,2,1,Udanin,średzki,Dolnośląskie,118501,3148,Sokolniki
0875193,1041,2,1,Kąty Wrocławskie,wrocławski,Dolnośląskie,119062,3202,Sokolniki
0089968,1054,4,1,Kruszwica,inowrocławski,Kujawsko-pomorskie,120432,3327,Sokolniki
0208692,925,10,1,Sokolniki,wieruszowski,Łódzkie,103723,1991,Sokolniki
0414523,927,10,1,Ozorków,zgierski,Łódzkie,103946,2008,Sokolniki
0696941,956,14,1,Żelechów,garwoliński,Mazowieckie,106837,2337,Sokolniki
0563631,1005,14,1,Drobin,płocki,Mazowieckie,113762,2822,Sokolniki
0492990,990,16,1,Dąbrowa,opolski,Opolskie,108337,2652,Sokolniki
0791616,1127,18,1,Gorzyce,tarnobrzeski,Podkarpackie,130356,4049,Sokolniki
0139318,10,24,1,Niegowa,myszkowski,Śląskie,1369,903,Sokolniki
0588743,1206,30,1,Mieleszyn,gnieźnieński,Wielkopolskie,124817,4799,Sokolniki
0585680,1233,30,1,Kołaczkowo,wrzesiński,Wielkopolskie,142604,5139,Sokolniki
0779070,1242,32,1,Maszewo,goleniowski,Zachodniopomorskie,143367,5216,Sokolniki
0586247,1224,30,1,Kostrzyn,poznański,Wielkopolskie,127736,5034,Sokolniki Drzązgowskie
0595619,1224,30,1,Swarzędz,poznański,Wielkopolskie,127933,5052,Sokolniki Gwiazdowskie
0586253,1224,30,1,Kostrzyn,poznański,Wielkopolskie,127734,5034,Sokolniki Klonowskie
0584745,1227,30,1,Kaźmierz,szamotulski,Wielkopolskie,141761,5079,Sokolniki Małe
0640857,1009,14,1,Wieniawa,przysuski,Mazowieckie,114827,2875,Sokolniki Mokre
0111805,1006,14,1,Baboszewo,płoński,Mazowieckie,114079,2839,Sokolniki Nowe
0111900,1006,14,1,Baboszewo,płoński,Mazowieckie,114059,2839,Sokolniki Stare
0640863,1009,14,1,Wieniawa,przysuski,Mazowieckie,114825,2875,Sokolniki Suche
0584751,1227,30,1,Kaźmierz,szamotulski,Wielkopolskie,141751,5079,Sokolniki Wielkie
0414530,927,10,1,Ozorków,zgierski,Łódzkie,103939,2008,Sokolniki-Las
0414546,927,10,1,Ozorków,zgierski,Łódzkie,103948,2008,Sokolniki-Parcela
0547916,914,10,1,Paradyż,opoczyński,Łódzkie,101061,1865,Sokołów
0713958,921,10,1,Sieradz,sieradzki,Łódzkie,102862,1946,Sokołów
0703718,921,10,1,Goszczanów,sieradzki,Łódzkie,102805,1944,Sokołów
0725246,922,10,1,Bolimów,skierniewicki,Łódzkie,102988,1954,Sokołów
0910446,1098,8,1,Kożuchów,nowosolski,Lubuskie,111599,3762,Sokołów
0564866,957,14,1,Gostynin,gostyniński,Mazowieckie,106867,2339,Sokołów
0005316,1007,14,1,Michałowice,pruszkowski,Mazowieckie,114431,2854,Sokołów
0776060,1243,32,1,Gryfice,gryficki,Zachodniopomorskie,143516,5226,Sokołów
0270610,1170,26,1,Sobków,jędrzejowski,Świętokrzyskie,136791,4453,Sokołów Dolny
0270679,1170,26,1,Sobków,jędrzejowski,Świętokrzyskie,136788,4453,Sokołów Górny
0974966,1123,18,1,Sokołów Małopolski,rzeszowski,Podkarpackie,130073,4016,Sokołów Małopolski
0975760,1015,14,1,Sokołów Podlaski,sokołowski,Mazowieckie,116187,2932,Sokołów Podlaski
0567095,1113,10,1,Kiernozia,łowicki,Łódzkie,129212,3918,Sokołów-Kolonia
0567103,1113,10,1,Kiernozia,łowicki,Łódzkie,129193,3918,Sokołów-Towarzystwo
0996212,994,18,1,Czarna,bieszczadzki,Podkarpackie,112507,2698,Sokołowa Wola
0580500,1110,10,1,Żychlin,kutnowski,Łódzkie,128647,3898,Sokołówek
0112561,955,14,1,Ciechanów,ciechanowski,Mazowieckie,106369,2310,Sokołówek
0509063,972,14,1,Dąbrówka,wołomiński,Mazowieckie,100303,2494,Sokołówek
0879216,1031,2,1,Oleśnica,oleśnicki,Dolnośląskie,118042,3108,Sokołowice
0244966,945,12,1,Koszyce,proszowicki,Małopolskie,105638,2216,Sokołowice
0375600,1232,30,1,Przemęt,wolsztyński,Wielkopolskie,142531,5134,Sokołowice
0192850,1044,2,1,Świerzawa,złotoryjski,Dolnośląskie,119394,3245,Sokołowiec
0558601,923,10,1,Żelechlinek,tomaszowski,Łódzkie,150843,1973,Sokołówka
0887517,1072,6,1,Frampol,biłgorajski,Lubelskie,123069,3495,Sokołówka
0843810,1049,4,1,Bartniczka,brodnicki,Kujawsko-pomorskie,119680,3272,Sokołowo
0843359,1052,4,1,Golub-Dobrzyń,golubsko-dobrzyński,Kujawsko-pomorskie,120091,3300,Sokołowo
0863209,1065,4,1,Izbica Kujawska,włocławski,Kujawsko-pomorskie,122302,3442,Sokołowo
0859432,1065,4,1,Brześć Kujawski,włocławski,Kujawsko-pomorskie,122164,3434,Sokołowo
0115772,955,14,1,Grudusk,ciechanowski,Mazowieckie,106442,2315,Sokołowo
0508394,968,14,1,Czerwin,ostrołęcki,Mazowieckie,99570,2452,Sokołowo
0753455,1143,20,1,Bakałarzewo,suwalski,Podlaskie,132996,4200,Sokołowo
0527397,1205,30,1,Lubasz,czarnkowsko-trzcianecki,Wielkopolskie,124613,4781,Sokołowo
0300860,1206,30,1,Witkowo,gnieźnieński,Wielkopolskie,124902,4806,Sokołowo
0287770,1212,30,1,Koło,kolski,Wielkopolskie,125839,4875,Sokołowo
0598144,1233,30,1,Września,wrzesiński,Wielkopolskie,142697,5151,Sokołowo
0524507,1204,30,1,Budzyń,chodzieski,Wielkopolskie,124498,6270,Sokołowo Budzyńskie
0515477,1010,14,1,Obryte,pułtuski,Mazowieckie,114881,2877,Sokołowo Włościańskie
0859366,1065,4,1,Brześć Kujawski,włocławski,Kujawsko-pomorskie,122156,3434,Sokołowo-Parcele
0515448,1010,14,1,Obryte,pułtuski,Mazowieckie,114884,2877,Sokołowo-Parcele
0853659,1039,2,1,Mieroszów,wałbrzyski,Dolnośląskie,118843,3186,Sokołowsko
0125598,975,14,1,Siemiątkowo,żuromiński,Mazowieckie,107282,2529,Sokołowy Kąt
0187671,1100,8,1,Strzelce Krajeńskie,strzelecko-drezdenecki,Lubuskie,111834,3791,Sokólsko
0867667,1058,4,1,Piotrków Kujawski,radziejowski,Kujawsko-pomorskie,121173,3373,Sokoły
0630497,1011,14,1,Pionki,radomski,Mazowieckie,115221,2894,Sokoły
0407026,1135,20,1,Szczuczyn,grajewski,Podlaskie,131468,4121,Sokoły
0406653,1137,20,1,Stawiski,kolneński,Podlaskie,131774,4140,Sokoły
0406200,1144,20,1,Sokoły,wysokomazowiecki,Podlaskie,133538,4218,Sokoły
0759050,1200,28,1,Gołdap,gołdapski,Warmińsko-mazurskie,124354,4758,Sokoły
0755069,1198,28,1,Biała Piska,piski,Warmińsko-mazurskie,123842,4734,Sokoły
0755230,1198,28,1,Biała Piska,piski,Warmińsko-mazurskie,123871,4734,Sokoły Jeziorne
0410554,1144,20,1,Wysokie Mazowieckie,wysokomazowiecki,Podlaskie,133632,4220,Sokoły-Jaźwiny
0011825,1071,6,1,Drelów,bialski,Lubelskie,122736,3473,Sokule
0013511,1085,6,1,Kąkolewnica,radzyński,Lubelskie,110365,3657,Sokule
0739580,976,14,1,Wiskitki,żyrardowski,Mazowieckie,107501,6264,Sokule
0488645,1190,28,1,Srokowo,kętrzyński,Warmińsko-mazurskie,140356,4663,Solanka
0491699,984,16,1,Bierawa,kędzierzyńsko-kozielski,Opolskie,107710,2584,Solarnia
0142384,8,24,1,Pawonków,lubliniecki,Śląskie,1293,707,Solarnia
0219827,16,24,1,Pilica,zawierciański,Śląskie,145876,4427,Solca
0414569,927,10,1,Ozorków,zgierski,Łódzkie,103943,2008,Solca Mała
0414575,927,10,1,Ozorków,zgierski,Łódzkie,103932,2008,Solca Wielka
0259761,945,12,1,Pałecznica,proszowicki,Małopolskie,105676,2218,Solcza
0548057,914,10,1,Paradyż,opoczyński,Łódzkie,101050,1865,Solec
0564903,957,14,1,Gostynin,gostyniński,Mazowieckie,106901,2339,Solec
0002045,971,14,1,Góra Kalwaria,piaseczyński,Mazowieckie,113391,2804,Solec
0491541,991,16,1,Biała,prudnicki,Opolskie,108509,2672,Solec
1067012,1180,26,1,Szydłów,staszowski,Świętokrzyskie,138617,4574,Solec
0587011,1228,30,1,Krzykosy,średzki,Wielkopolskie,141938,5094,Solec
0375622,1232,30,1,Przemęt,wolsztyński,Wielkopolskie,142527,5134,Solec
0929552,1050,4,1,Solec Kujawski,bydgoski,Kujawsko-pomorskie,119944,3289,Solec Kujawski
0637921,962,14,1,Solec nad Wisłą,lipski,Mazowieckie,98362,2392,Solec nad Wisłą
0375450,1232,30,1,Przemęt,wolsztyński,Wielkopolskie,142537,5134,Solec Nowy
0271035,1169,26,1,Solec-Zdrój,buski,Świętokrzyskie,136494,4436,Solec-Zdrój
0360649,1128,18,1,Solina,leski,Podkarpackie,130431,4060,Solina
0347896,1128,18,1,Cisna,leski,Podkarpackie,130396,4055,Solinka
0014479,1071,6,1,Konstantynów,bialski,Lubelskie,122791,3476,Solinki
0772122,1143,20,1,Wiżajny,suwalski,Podlaskie,133281,4208,Soliny
0754584,1133,20,1,Bargłów Kościelny,augustowski,Podlaskie,130525,4067,Solistówka
0875589,1041,2,1,Kobierzyce,wrocławski,Dolnośląskie,119078,3203,Solna
0153360,1158,22,1,Nowy Dwór Gdański,nowodworski,Pomorskie,135251,4315,Solnica
0031555,1134,20,1,Juchnowiec Kościelny,białostocki,Podlaskie,130796,4082,Solniczki
0910452,1098,8,1,Kożuchów,nowosolski,Lubuskie,111597,3762,Solniki
0044888,1134,20,1,Zabłudów,białostocki,Podlaskie,131027,4103,Solniki
0024325,1255,20,1,Boćki,bielski,Podlaskie,131191,4108,Solniki
0991315,1189,28,1,Iława,iławski,Warmińsko-mazurskie,139932,4643,Solniki
0872645,1031,2,1,Bierutów,oleśnicki,Dolnośląskie,117999,3102,Solniki Małe
0872651,1031,2,1,Bierutów,oleśnicki,Dolnośląskie,117993,3102,Solniki Wielkie
0471060,1183,28,1,Bartoszyce,bartoszycki,Warmińsko-mazurskie,138818,4586,Solno
0313727,1239,32,1,Tychowo,białogardzki,Zachodniopomorskie,142948,5180,Solno
0759133,1200,28,1,Gołdap,gołdapski,Warmińsko-mazurskie,124356,4758,Somaniny
0520283,973,14,1,Somianka,wyszkowski,Mazowieckie,100558,2511,Somianka
0751545,1149,22,1,Studzienice,bytowski,Pomorskie,134048,4240,Sominy
0172675,1153,22,1,Somonino,kartuski,Pomorskie,134659,4277,Somonino
0295780,1213,30,1,Sompolno,koniński,Wielkopolskie,126219,4899,Sompolinek
0949253,1213,30,1,Sompolno,koniński,Wielkopolskie,126198,4898,Sompolno
0859751,1059,4,1,Brzuze,rypiński,Kujawsko-pomorskie,121292,3377,Somsiory
0210594,925,10,1,Wieruszów,wieruszowski,Łódzkie,103750,1994,Sopel
0176704,1163,22,1,Wejherowo,wejherowski,Pomorskie,136181,4372,Sopieszyno
0481525,1197,28,1,Małdyty,ostródzki,Warmińsko-mazurskie,123633,4721,Sople
0934783,1168,22,1,Sopot,Sopot,Pomorskie,136351,4385,Sopot
0056006,17,24,1,Jeleśnia,żywiecki,Śląskie,145877,1603,Sopotnia Mała
0056153,17,24,1,Jeleśnia,żywiecki,Śląskie,145878,1603,Sopotnia Wielka
0159440,1184,28,1,Wilczęta,braniewski,Warmińsko-mazurskie,139199,4604,Sopoty
0228855,1178,26,1,Bliżyn,skarżyski,Świętokrzyskie,138311,4548,Sorbin
0756880,1187,28,1,Ełk,ełcki,Warmińsko-mazurskie,139619,4629,Sordachy
0488119,1192,28,1,Sorkwity,mrągowski,Warmińsko-mazurskie,140613,4677,Sorkwity
0029883,1136,20,1,Hajnówka,hajnowski,Podlaskie,146651,4128,Sorocza Nóżka
0030627,1142,20,1,Janów,sokólski,Podlaskie,132694,4187,Soroczy Mostek
0471076,1183,28,1,Bartoszyce,bartoszycki,Warmińsko-mazurskie,138774,4586,Sortławki
0842874,1052,4,1,Golub-Dobrzyń,golubsko-dobrzyński,Kujawsko-pomorskie,120075,3300,Sortyka
0655209,1003,18,1,Łańcut,łańcucki,Podkarpackie,113258,2790,Sonina
0304680,1254,32,1,Brzeżno,świdwiński,Zachodniopomorskie,145292,5359,Sonino
0758116,1188,28,1,Giżycko,giżycki,Warmińsko-mazurskie,139807,4634,Sołdany
0598167,1233,30,1,Września,wrzesiński,Wielkopolskie,142729,5151,Sołeczno
0547514,914,10,1,Opoczno,opoczyński,Łódzkie,101038,1864,Sołek
0670628,965,14,1,Dobre,miński,Mazowieckie,98831,2416,Sołki
0405062,1135,20,1,Rajgród,grajewski,Podlaskie,131420,4118,Sołki
0654405,1123,18,1,Lubenia,rzeszowski,Podkarpackie,130072,4014,Sołonka
0765725,1187,28,1,Prostki,ełcki,Warmińsko-mazurskie,139722,4631,Sołtmany
0761638,1188,28,1,Kruklanki,giżycki,Warmińsko-mazurskie,139817,4635,Sołtmany
0637358,1011,14,1,Skaryszew,radomski,Mazowieckie,115307,2898,Sołtyków
0228826,1178,26,1,Bliżyn,skarżyski,Świętokrzyskie,138303,4548,Sołtyków
0474442,1183,28,1,Górowo Iławeckie,bartoszycki,Warmińsko-mazurskie,138960,4590,Sołtysowizna
0619018,1009,14,1,Gielniów,przysuski,Mazowieckie,114694,2867,Sołtysy
0143426,989,16,1,Praszka,oleski,Opolskie,108266,2647,Sołtysy
0682577,1012,14,1,Mordy,siedlecki,Mazowieckie,115485,2908,Sosenki-Jajki
0119623,1006,14,1,Naruszewo,płoński,Mazowieckie,114201,2843,Sosenkowo
0119630,1006,14,1,Naruszewo,płoński,Mazowieckie,114171,2843,Sosenkowo-Osiedle
0692251,1012,14,1,Suchożebry,siedlecki,Mazowieckie,115607,2913,Sosna-Kicki
0692268,1012,14,1,Suchożebry,siedlecki,Mazowieckie,115611,2913,Sosna-Korabie
0692274,1012,14,1,Suchożebry,siedlecki,Mazowieckie,115609,2913,Sosna-Kozółki
0692280,1012,14,1,Suchożebry,siedlecki,Mazowieckie,115603,2913,Sosna-Trojanki
0850796,1049,4,1,Zbiczno,brodnicki,Kujawsko-pomorskie,119766,3278,Sosno
0389972,1084,6,1,Puławy,puławski,Lubelskie,110274,3651,Sosnów
0852708,1042,2,1,Kamieniec Ząbkowicki,ząbkowicki,Dolnośląskie,119224,6254,Sosnowa
0171316,1153,22,1,Sierakowice,kartuski,Pomorskie,160939,4276,Sosnowa Góra
0380296,1077,6,1,Dzierzkowice,kraśnicki,Lubelskie,108949,3555,Sosnowa Wola
0890904,1090,6,1,Komarów-Osada,zamojski,Lubelskie,110982,3702,Sosnowa-Dębowa
